Active School Zone Flag,Crash Severity,Crash Time,Day of Week,Roadway Part,Speed Limit,Surface Condition,Person Helmet,Hour,Minute,Crash Severity Binary,Person Helmet Binary
No,Non-Incapacitating Injury,21:45,Sunday,Main/Proper Lane,30,Dry,Unknown If Worn,21,45,1,Not Wear
No,Incapacitating Injury,19:28,Wednesday,Main/Proper Lane,40,Dry,Not Worn,19,28,1,Not Wear
No,Not Injured,15:55,Thursday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",15,55,0,Wear
No,Incapacitating Injury,13:15,Saturday,Main/Proper Lane,45,Dry,"Worn, Damaged",13,15,1,Wear
No,Killed,15:31,Sunday,Service/Frontage Road,55,Dry,"Worn, Not Damaged",15,31,1,Wear
No,Incapacitating Injury,13:30,Tuesday,Main/Proper Lane,30,Dry,"Worn, Unk Damage",13,30,1,Wear
No,Non-Incapacitating Injury,16:13,Wednesday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",16,13,1,Wear
No,Non-Incapacitating Injury,17:06,Thursday,Main/Proper Lane,15,Dry,Not Worn,17,6,1,Not Wear
No,Non-Incapacitating Injury,17:06,Friday,Main/Proper Lane,30,Dry,Not Worn,17,6,1,Not Wear
No,Non-Incapacitating Injury,14:10,Friday,Main/Proper Lane,30,Dry,Unknown If Worn,14,10,1,Not Wear
No,Possible Injury,8:44,Saturday,Main/Proper Lane,30,Wet,Not Worn,8,44,1,Not Wear
No,Possible Injury,8:29,Tuesday,Main/Proper Lane,35,Wet,Not Worn,8,29,1,Not Wear
No,Possible Injury,19:21,Friday,Main/Proper Lane,30,Dry,Not Worn,19,21,1,Not Wear
No,Possible Injury,19:21,Friday,Main/Proper Lane,30,Dry,Not Worn,19,21,1,Not Wear
No,Possible Injury,19:21,Friday,Main/Proper Lane,30,Dry,Not Worn,19,21,1,Not Wear
No,Non-Incapacitating Injury,16:26,Saturday,Main/Proper Lane,15,Dry,Not Worn,16,26,1,Not Wear
No,Incapacitating Injury,21:03,Sunday,Main/Proper Lane,15,Dry,Not Worn,21,3,1,Not Wear
No,Possible Injury,16:53,Sunday,Main/Proper Lane,35,Dry,Not Worn,16,53,1,Not Wear
No,Possible Injury,9:22,Tuesday,Main/Proper Lane,40,Dry,"Worn, Damaged",9,22,1,Wear
No,Possible Injury,17:53,Tuesday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",17,53,1,Wear
No,Incapacitating Injury,8:44,Wednesday,Main/Proper Lane,35,Dry,Unknown If Worn,8,44,1,Not Wear
No,Non-Incapacitating Injury,18:36,Thursday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",18,36,1,Wear
No,Non-Incapacitating Injury,21:33,Thursday,Main/Proper Lane,45,Dry,Not Worn,21,33,1,Not Wear
No,Non-Incapacitating Injury,11:39,Friday,Main/Proper Lane,35,Dry,"Worn, Damaged",11,39,1,Wear
No,Non-Incapacitating Injury,9:55,Monday,Main/Proper Lane,35,Dry,Unknown If Worn,9,55,1,Not Wear
No,Non-Incapacitating Injury,10:00,Monday,Main/Proper Lane,30,Dry,"Worn, Unk Damage",10,0,1,Wear
No,Non-Incapacitating Injury,16:46,Monday,Main/Proper Lane,15,Dry,Not Worn,16,46,1,Not Wear
No,Non-Incapacitating Injury,16:30,Monday,Main/Proper Lane,15,Dry,Not Worn,16,30,1,Not Wear
No,Incapacitating Injury,19:05,Thursday,Main/Proper Lane,45,Dry,Not Worn,19,5,1,Not Wear
No,Incapacitating Injury,6:30,Sunday,Main/Proper Lane,15,Dry,Unknown If Worn,6,30,1,Not Wear
No,Not Injured,17:07,Monday,Main/Proper Lane,45,Dry,Not Worn,17,7,0,Not Wear
No,Possible Injury,17:45,Saturday,Main/Proper Lane,35,Dry,Not Worn,17,45,1,Not Wear
No,Incapacitating Injury,23:31,Monday,Main/Proper Lane,30,Dry,Unknown If Worn,23,31,1,Not Wear
No,Non-Incapacitating Injury,9:23,Tuesday,Main/Proper Lane,35,Wet,Unknown If Worn,9,23,1,Not Wear
No,Non-Incapacitating Injury,18:47,Tuesday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",18,47,1,Wear
No,Non-Incapacitating Injury,10:29,Wednesday,Main/Proper Lane,15,Dry,Unknown If Worn,10,29,1,Not Wear
No,Possible Injury,14:45,Wednesday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",14,45,1,Wear
No,Possible Injury,11:08,Saturday,Main/Proper Lane,45,Dry,"Worn, Not Damaged",11,8,1,Wear
No,Possible Injury,10:43,Saturday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",10,43,1,Wear
No,Non-Incapacitating Injury,8:54,Sunday,Main/Proper Lane,30,Dry,Not Worn,8,54,1,Not Wear
No,Non-Incapacitating Injury,1:53,Sunday,Main/Proper Lane,35,Dry,Not Worn,1,53,1,Not Wear
No,Non-Incapacitating Injury,17:56,Monday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",17,56,1,Wear
No,Possible Injury,18:49,Tuesday,Main/Proper Lane,30,Dry,Unknown If Worn,18,49,1,Not Wear
No,Possible Injury,9:02,Tuesday,Main/Proper Lane,30,Dry,"Worn, Unk Damage",9,2,1,Wear
No,Not Injured,15:24,Wednesday,Service/Frontage Road,15,Dry,Not Worn,15,24,0,Not Wear
No,Non-Incapacitating Injury,17:01,Wednesday,Main/Proper Lane,35,Dry,Not Worn,17,1,1,Not Wear
No,Not Injured,8:19,Friday,Main/Proper Lane,25,Dry,"Worn, Not Damaged",8,19,0,Wear
No,Incapacitating Injury,7:51,Friday,Main/Proper Lane,15,Dry,Unknown If Worn,7,51,1,Not Wear
No,Possible Injury,16:27,Sunday,Main/Proper Lane,15,Dry,Not Worn,16,27,1,Not Wear
No,Incapacitating Injury,21:12,Monday,Main/Proper Lane,30,Dry,"Worn, Damaged",21,12,1,Wear
No,Incapacitating Injury,19:09,Tuesday,Main/Proper Lane,45,Dry,Not Worn,19,9,1,Not Wear
No,Non-Incapacitating Injury,17:58,Tuesday,Main/Proper Lane,15,Dry,Not Worn,17,58,1,Not Wear
No,Incapacitating Injury,10:13,Wednesday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",10,13,1,Wear
No,Possible Injury,17:30,Thursday,Other (Explain In Narrative),15,Dry,"Worn, Unk Damage",17,30,1,Wear
No,Non-Incapacitating Injury,7:33,Monday,Main/Proper Lane,35,Dry,Not Worn,7,33,1,Not Wear
No,Non-Incapacitating Injury,17:32,Monday,Main/Proper Lane,45,Dry,Not Worn,17,32,1,Not Wear
No,Possible Injury,23:30,Monday,Main/Proper Lane,30,Dry,Not Worn,23,30,1,Not Wear
No,Non-Incapacitating Injury,18:15,Wednesday,Main/Proper Lane,30,Dry,Not Worn,18,15,1,Not Wear
No,Non-Incapacitating Injury,17:04,Wednesday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",17,4,1,Wear
No,Not Injured,22:02,Wednesday,Main/Proper Lane,30,Dry,Not Worn,22,2,0,Not Wear
No,Not Injured,13:50,Thursday,Other (Explain In Narrative),40,Dry,Not Worn,13,50,0,Not Wear
No,Not Injured,20:23,Saturday,Main/Proper Lane,15,Wet,"Worn, Unk Damage",20,23,0,Wear
No,Killed,23:42,Tuesday,Main/Proper Lane,50,Dry,Not Worn,23,42,1,Not Wear
No,Possible Injury,23:31,Tuesday,Service/Frontage Road,15,Dry,Not Worn,23,31,1,Not Wear
No,Incapacitating Injury,22:23,Wednesday,Main/Proper Lane,45,Dry,Not Worn,22,23,1,Not Wear
No,Incapacitating Injury,22:23,Wednesday,Main/Proper Lane,45,Dry,Not Worn,22,23,1,Not Wear
No,Non-Incapacitating Injury,21:08,Thursday,Other (Explain In Narrative),15,Dry,"Worn, Unk Damage",21,8,1,Wear
No,Non-Incapacitating Injury,11:44,Friday,Main/Proper Lane,30,Dry,Not Worn,11,44,1,Not Wear
No,Non-Incapacitating Injury,21:40,Friday,Main/Proper Lane,40,Dry,Not Worn,21,40,1,Not Wear
No,Incapacitating Injury,2:29,Friday,Main/Proper Lane,15,Dry,Not Worn,2,29,1,Not Wear
No,Not Injured,13:57,Saturday,Service/Frontage Road,15,Dry,"Worn, Damaged",13,57,0,Wear
No,Not Injured,22:20,Saturday,Main/Proper Lane,35,Dry,Not Worn,22,20,0,Not Wear
No,Not Injured,1:00,Saturday,Main/Proper Lane,15,Dry,Not Worn,1,0,0,Not Wear
No,Non-Incapacitating Injury,19:15,Saturday,Main/Proper Lane,15,Dry,Unknown If Worn,19,15,1,Not Wear
No,Non-Incapacitating Injury,16:09,Sunday,Main/Proper Lane,40,Dry,Unknown If Worn,16,9,1,Not Wear
No,Non-Incapacitating Injury,17:12,Tuesday,Main/Proper Lane,30,Dry,Not Worn,17,12,1,Not Wear
No,Non-Incapacitating Injury,16:35,Tuesday,Main/Proper Lane,35,Dry,Not Worn,16,35,1,Not Wear
No,Non-Incapacitating Injury,14:56,Wednesday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",14,56,1,Wear
No,Non-Incapacitating Injury,17:14,Wednesday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",17,14,1,Wear
No,Non-Incapacitating Injury,7:46,Friday,Main/Proper Lane,35,Wet,Not Worn,7,46,1,Not Wear
No,Non-Incapacitating Injury,17:15,Friday,Main/Proper Lane,15,Dry,Not Worn,17,15,1,Not Wear
No,Possible Injury,16:36,Saturday,Other (Explain In Narrative),30,Dry,Not Worn,16,36,1,Not Wear
No,Killed,16:15,Saturday,Other (Explain In Narrative),15,Dry,Not Worn,16,15,1,Not Wear
No,Non-Incapacitating Injury,10:00,Sunday,Main/Proper Lane,30,Dry,"Worn, Damaged",10,0,1,Wear
No,Killed,19:26,Tuesday,Main/Proper Lane,35,Dry,Not Worn,19,26,1,Not Wear
No,Possible Injury,8:01,Wednesday,Main/Proper Lane,35,Wet,Not Worn,8,1,1,Not Wear
No,Non-Incapacitating Injury,7:13,Thursday,Main/Proper Lane,35,Dry,Not Worn,7,13,1,Not Wear
No,Non-Incapacitating Injury,15:03,Friday,Main/Proper Lane,15,Dry,Not Worn,15,3,1,Not Wear
No,Possible Injury,8:52,Friday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",8,52,1,Wear
No,Possible Injury,9:43,Monday,Main/Proper Lane,30,Dry,Not Worn,9,43,1,Not Wear
No,Non-Incapacitating Injury,7:21,Monday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",7,21,1,Wear
No,Non-Incapacitating Injury,15:35,Monday,Service/Frontage Road,50,Dry,"Worn, Not Damaged",15,35,1,Wear
No,Non-Incapacitating Injury,20:39,Wednesday,Main/Proper Lane,15,Dry,Not Worn,20,39,1,Not Wear
No,Possible Injury,23:26,Wednesday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",23,26,1,Wear
No,Not Injured,9:50,Thursday,Main/Proper Lane,15,Dry,"Worn, Damaged",9,50,0,Wear
No,Non-Incapacitating Injury,13:35,Thursday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",13,35,1,Wear
No,Non-Incapacitating Injury,17:13,Thursday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",17,13,1,Wear
No,Non-Incapacitating Injury,22:04,Friday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",22,4,1,Wear
No,Non-Incapacitating Injury,23:31,Friday,Main/Proper Lane,30,Dry,Not Worn,23,31,1,Not Wear
No,Non-Incapacitating Injury,15:00,Saturday,Main/Proper Lane,40,Dry,Not Worn,15,0,1,Not Wear
No,Non-Incapacitating Injury,10:30,Saturday,Service/Frontage Road,45,Dry,Not Worn,10,30,1,Not Wear
No,Non-Incapacitating Injury,16:32,Monday,Main/Proper Lane,15,Dry,Not Worn,16,32,1,Not Wear
No,Non-Incapacitating Injury,20:13,Wednesday,Main/Proper Lane,15,Dry,Not Worn,20,13,1,Not Wear
No,Possible Injury,9:17,Thursday,Main/Proper Lane,35,Dry,Not Worn,9,17,1,Not Wear
No,Possible Injury,8:57,Thursday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",8,57,1,Wear
No,Possible Injury,18:13,Thursday,Main/Proper Lane,15,Dry,Unknown If Worn,18,13,1,Not Wear
No,Incapacitating Injury,17:53,Friday,Main/Proper Lane,55,Dry,Not Worn,17,53,1,Not Wear
No,Non-Incapacitating Injury,7:57,Tuesday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",7,57,1,Wear
No,Possible Injury,17:31,Tuesday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",17,31,1,Wear
No,Possible Injury,19:14,Tuesday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",19,14,1,Wear
No,Non-Incapacitating Injury,15:26,Thursday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",15,26,1,Wear
No,Not Injured,7:36,Wednesday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",7,36,0,Wear
No,Non-Incapacitating Injury,17:20,Wednesday,Main/Proper Lane,35,Dry,Not Worn,17,20,1,Not Wear
No,Non-Incapacitating Injury,17:35,Wednesday,Main/Proper Lane,40,Dry,"Worn, Not Damaged",17,35,1,Wear
No,Possible Injury,14:52,Wednesday,Other (Explain In Narrative),15,Dry,Not Worn,14,52,1,Not Wear
No,Non-Incapacitating Injury,15:24,Friday,Main/Proper Lane,45,Dry,Not Worn,15,24,1,Not Wear
No,Possible Injury,15:53,Friday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",15,53,1,Wear
No,Non-Incapacitating Injury,18:09,Friday,Main/Proper Lane,60,Dry,"Worn, Unk Damage",18,9,1,Wear
No,Not Injured,15:01,Saturday,Other (Explain In Narrative),15,Dry,"Worn, Not Damaged",15,1,0,Wear
No,Non-Incapacitating Injury,12:44,Sunday,Main/Proper Lane,25,Dry,Not Worn,12,44,1,Not Wear
No,Non-Incapacitating Injury,13:00,Sunday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",13,0,1,Wear
No,Non-Incapacitating Injury,19:30,Sunday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",19,30,1,Wear
No,Not Injured,5:39,Tuesday,Service/Frontage Road,15,Dry,Unknown If Worn,5,39,0,Not Wear
No,Not Injured,10:24,Tuesday,Main/Proper Lane,40,Dry,"Worn, Not Damaged",10,24,0,Wear
No,Non-Incapacitating Injury,8:33,Thursday,Main/Proper Lane,15,Dry,Unknown If Worn,8,33,1,Not Wear
No,Non-Incapacitating Injury,16:47,Friday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",16,47,1,Wear
No,Non-Incapacitating Injury,15:27,Tuesday,Main/Proper Lane,35,Wet,"Worn, Not Damaged",15,27,1,Wear
No,Non-Incapacitating Injury,19:50,Friday,Main/Proper Lane,15,Dry,Not Worn,19,50,1,Not Wear
No,Possible Injury,13:12,Friday,Main/Proper Lane,50,Dry,"Worn, Not Damaged",13,12,1,Wear
No,Non-Incapacitating Injury,15:30,Friday,Main/Proper Lane,35,Dry,Not Worn,15,30,1,Not Wear
No,Non-Incapacitating Injury,12:04,Friday,Main/Proper Lane,15,Dry,Not Worn,12,4,1,Not Wear
No,Non-Incapacitating Injury,11:38,Sunday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",11,38,1,Wear
No,Not Injured,5:36,Sunday,Main/Proper Lane,35,Dry,Not Worn,5,36,0,Not Wear
No,Non-Incapacitating Injury,19:21,Monday,Main/Proper Lane,15,Dry,Not Worn,19,21,1,Not Wear
No,Non-Incapacitating Injury,16:20,Friday,Main/Proper Lane,45,Dry,Not Worn,16,20,1,Not Wear
No,Possible Injury,11:49,Sunday,Main/Proper Lane,35,Dry,Not Worn,11,49,1,Not Wear
No,Non-Incapacitating Injury,15:43,Sunday,Main/Proper Lane,35,Dry,Not Worn,15,43,1,Not Wear
No,Non-Incapacitating Injury,15:43,Sunday,Main/Proper Lane,35,Dry,Not Worn,15,43,1,Not Wear
No,Non-Incapacitating Injury,22:28,Sunday,Service/Frontage Road,55,Wet,Not Worn,22,28,1,Not Wear
No,Non-Incapacitating Injury,23:42,Monday,Service/Frontage Road,55,Dry,Not Worn,23,42,1,Not Wear
No,Non-Incapacitating Injury,17:43,Tuesday,Main/Proper Lane,15,Wet,"Worn, Unk Damage",17,43,1,Wear
No,Possible Injury,16:33,Wednesday,Main/Proper Lane,45,Dry,"Worn, Not Damaged",16,33,1,Wear
No,Incapacitating Injury,18:18,Wednesday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",18,18,1,Wear
No,Non-Incapacitating Injury,11:10,Thursday,Main/Proper Lane,30,Dry,Not Worn,11,10,1,Not Wear
No,Possible Injury,15:15,Tuesday,Main/Proper Lane,15,Dry,Not Worn,15,15,1,Not Wear
No,Non-Incapacitating Injury,15:56,Tuesday,Main/Proper Lane,45,Dry,Not Worn,15,56,1,Not Wear
No,Non-Incapacitating Injury,19:43,Tuesday,Main/Proper Lane,50,Dry,Not Worn,19,43,1,Not Wear
No,Non-Incapacitating Injury,17:00,Thursday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",17,0,1,Wear
No,Non-Incapacitating Injury,8:01,Friday,Main/Proper Lane,35,Dry,Not Worn,8,1,1,Not Wear
No,Incapacitating Injury,2:38,Friday,Main/Proper Lane,30,Dry,Not Worn,2,38,1,Not Wear
No,Non-Incapacitating Injury,10:24,Friday,Main/Proper Lane,15,Dry,Not Worn,10,24,1,Not Wear
No,Possible Injury,16:10,Friday,Main/Proper Lane,35,Dry,Unknown If Worn,16,10,1,Not Wear
No,Possible Injury,15:58,Friday,Main/Proper Lane,45,Dry,Not Worn,15,58,1,Not Wear
No,Incapacitating Injury,6:45,Saturday,Main/Proper Lane,35,Dry,Unknown If Worn,6,45,1,Not Wear
No,Incapacitating Injury,6:45,Saturday,Main/Proper Lane,35,Dry,Unknown If Worn,6,45,1,Not Wear
No,Incapacitating Injury,6:45,Saturday,Main/Proper Lane,35,Dry,Unknown If Worn,6,45,1,Not Wear
No,Incapacitating Injury,6:45,Saturday,Main/Proper Lane,35,Dry,Unknown If Worn,6,45,1,Not Wear
No,Incapacitating Injury,16:45,Monday,Main/Proper Lane,35,Dry,Unknown If Worn,16,45,1,Not Wear
No,Possible Injury,11:28,Tuesday,Main/Proper Lane,35,Dry,Not Worn,11,28,1,Not Wear
No,Non-Incapacitating Injury,15:28,Wednesday,Main/Proper Lane,15,Dry,Not Worn,15,28,1,Not Wear
No,Possible Injury,22:34,Wednesday,Main/Proper Lane,35,Dry,Not Worn,22,34,1,Not Wear
No,Non-Incapacitating Injury,17:24,Friday,Main/Proper Lane,25,Dry,Not Worn,17,24,1,Not Wear
No,Possible Injury,22:07,Saturday,Service/Frontage Road,15,Dry,Not Worn,22,7,1,Not Wear
No,Possible Injury,11:19,Monday,Service/Frontage Road,40,Dry,Not Worn,11,19,1,Not Wear
No,Non-Incapacitating Injury,8:42,Monday,Service/Frontage Road,45,Dry,"Worn, Not Damaged",8,42,1,Wear
No,Non-Incapacitating Injury,8:42,Monday,Service/Frontage Road,45,Dry,"Worn, Not Damaged",8,42,1,Wear
No,Non-Incapacitating Injury,7:53,Tuesday,Main/Proper Lane,45,Dry,Not Worn,7,53,1,Not Wear
No,Non-Incapacitating Injury,19:05,Tuesday,Main/Proper Lane,15,Dry,"Worn, Unk Damage",19,5,1,Wear
No,Non-Incapacitating Injury,15:53,Thursday,Other (Explain In Narrative),15,Dry,Not Worn,15,53,1,Not Wear
No,Possible Injury,7:17,Monday,Main/Proper Lane,40,Wet,"Worn, Not Damaged",7,17,1,Wear
No,Non-Incapacitating Injury,19:50,Wednesday,Other (Explain In Narrative),15,Dry,Unknown If Worn,19,50,1,Not Wear
No,Non-Incapacitating Injury,15:45,Friday,Main/Proper Lane,55,Dry,Unknown If Worn,15,45,1,Not Wear
No,Non-Incapacitating Injury,3:07,Sunday,Service/Frontage Road,55,Dry,Not Worn,3,7,1,Not Wear
No,Possible Injury,15:04,Monday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",15,4,1,Wear
No,Non-Incapacitating Injury,17:17,Thursday,Main/Proper Lane,15,Dry,Not Worn,17,17,1,Not Wear
No,Non-Incapacitating Injury,16:58,Thursday,Other (Explain In Narrative),15,Dry,Not Worn,16,58,1,Not Wear
No,Possible Injury,11:14,Friday,Main/Proper Lane,35,Dry,Not Worn,11,14,1,Not Wear
No,Non-Incapacitating Injury,16:30,Saturday,Main/Proper Lane,25,Dry,Not Worn,16,30,1,Not Wear
No,Non-Incapacitating Injury,18:03,Wednesday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",18,3,1,Wear
No,Possible Injury,9:40,Friday,Service/Frontage Road,15,Unknown,"Worn, Unk Damage",9,40,1,Wear
No,Non-Incapacitating Injury,9:55,Saturday,Main/Proper Lane,40,Dry,Not Worn,9,55,1,Not Wear
No,Non-Incapacitating Injury,18:00,Saturday,Other (Explain In Narrative),35,Wet,Not Worn,18,0,1,Not Wear
No,Non-Incapacitating Injury,10:02,Thursday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",10,2,1,Wear
No,Non-Incapacitating Injury,21:08,Sunday,Main/Proper Lane,35,Dry,Not Worn,21,8,1,Not Wear
No,Non-Incapacitating Injury,7:00,Sunday,Main/Proper Lane,35,Dry,"Worn, Damaged",7,0,1,Wear
No,Possible Injury,7:00,Wednesday,Service/Frontage Road,50,Dry,Unknown If Worn,7,0,1,Not Wear
No,Non-Incapacitating Injury,17:10,Tuesday,Main/Proper Lane,40,Dry,Not Worn,17,10,1,Not Wear
No,Incapacitating Injury,18:18,Wednesday,Service/Frontage Road,45,Dry,Not Worn,18,18,1,Not Wear
No,Non-Incapacitating Injury,14:40,Saturday,Main/Proper Lane,15,Dry,Not Worn,14,40,1,Not Wear
No,Incapacitating Injury,10:34,Tuesday,Main/Proper Lane,45,Dry,Not Worn,10,34,1,Not Wear
No,Non-Incapacitating Injury,13:10,Wednesday,Main/Proper Lane,15,Dry,Unknown If Worn,13,10,1,Not Wear
No,Non-Incapacitating Injury,18:06,Wednesday,Main/Proper Lane,15,Dry,"Worn, Damaged",18,6,1,Wear
No,Non-Incapacitating Injury,8:57,Thursday,Main/Proper Lane,35,Dry,Not Worn,8,57,1,Not Wear
No,Non-Incapacitating Injury,8:13,Friday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",8,13,1,Wear
No,Non-Incapacitating Injury,10:49,Friday,Main/Proper Lane,55,Dry,Not Worn,10,49,1,Not Wear
No,Possible Injury,16:35,Friday,Main/Proper Lane,30,Dry,Not Worn,16,35,1,Not Wear
No,Non-Incapacitating Injury,16:37,Monday,Other (Explain In Narrative),35,Dry,Not Worn,16,37,1,Not Wear
No,Non-Incapacitating Injury,20:05,Monday,Main/Proper Lane,55,Dry,"Worn, Unk Damage",20,5,1,Wear
No,Non-Incapacitating Injury,19:40,Friday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",19,40,1,Wear
No,Non-Incapacitating Injury,17:22,Friday,Main/Proper Lane,15,Dry,"Worn, Not Damaged",17,22,1,Wear
No,Non-Incapacitating Injury,16:00,Friday,Main/Proper Lane,15,Dry,Not Worn,16,0,1,Not Wear
No,Non-Incapacitating Injury,16:09,Saturday,Main/Proper Lane,30,Dry,Not Worn,16,9,1,Not Wear
No,Possible Injury,17:49,Sunday,Service/Frontage Road,35,Dry,"Worn, Not Damaged",17,49,1,Wear
No,Possible Injury,14:06,Monday,Main/Proper Lane,35,Dry,Not Worn,14,6,1,Not Wear
No,Non-Incapacitating Injury,18:14,Monday,Main/Proper Lane,35,Dry,Not Worn,18,14,1,Not Wear
No,Non-Incapacitating Injury,7:08,Monday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",7,8,1,Wear
No,Non-Incapacitating Injury,7:16,Wednesday,Main/Proper Lane,35,Dry,Not Worn,7,16,1,Not Wear
No,Non-Incapacitating Injury,17:42,Tuesday,Main/Proper Lane,30,Dry,Unknown If Worn,17,42,1,Not Wear
No,Possible Injury,18:36,Tuesday,Main/Proper Lane,40,Dry,"Worn, Unk Damage",18,36,1,Wear
No,Possible Injury,19:59,Tuesday,Main/Proper Lane,30,Dry,"Worn, Not Damaged",19,59,1,Wear
No,Non-Incapacitating Injury,18:55,Thursday,Main/Proper Lane,15,Dry,Not Worn,18,55,1,Not Wear
No,Non-Incapacitating Injury,19:11,Thursday,Main/Proper Lane,15,Dry,Not Worn,19,11,1,Not Wear
No,Non-Incapacitating Injury,22:43,Thursday,Main/Proper Lane,35,Dry,Unknown If Worn,22,43,1,Not Wear
No,Non-Incapacitating Injury,12:59,Friday,Main/Proper Lane,30,Dry,Not Worn,12,59,1,Not Wear
No,Possible Injury,22:00,Friday,Other (Explain In Narrative),15,Dry,"Worn, Not Damaged",22,0,1,Wear
No,Incapacitating Injury,23:53,Friday,Main/Proper Lane,45,Dry,Not Worn,23,53,1,Not Wear
No,Non-Incapacitating Injury,23:00,Saturday,Main/Proper Lane,30,Dry,"Worn, Unk Damage",23,0,1,Wear
No,Non-Incapacitating Injury,17:57,Sunday,Main/Proper Lane,40,Dry,Not Worn,17,57,1,Not Wear
No,Non-Incapacitating Injury,11:00,Monday,Main/Proper Lane,35,Dry,Not Worn,11,0,1,Not Wear
No,Non-Incapacitating Injury,18:31,Wednesday,Main/Proper Lane,15,Dry,Not Worn,18,31,1,Not Wear
No,Non-Incapacitating Injury,18:32,Wednesday,Service/Frontage Road,15,Dry,Not Worn,18,32,1,Not Wear
No,Non-Incapacitating Injury,20:52,Wednesday,Main/Proper Lane,15,Dry,Not Worn,20,52,1,Not Wear
No,Non-Incapacitating Injury,16:38,Monday,Main/Proper Lane,15,Dry,Not Worn,16,38,1,Not Wear
No,Possible Injury,11:41,Monday,Main/Proper Lane,30,Dry,"Worn, Damaged",11,41,1,Wear
No,Non-Incapacitating Injury,12:25,Wednesday,Main/Proper Lane,35,Dry,Not Worn,12,25,1,Not Wear
No,Incapacitating Injury,16:46,Wednesday,Main/Proper Lane,15,Dry,"Worn, Damaged",16,46,1,Wear
No,Non-Incapacitating Injury,1:00,Thursday,Main/Proper Lane,35,Dry,Not Worn,1,0,1,Not Wear
No,Incapacitating Injury,2:57,Sunday,Main/Proper Lane,35,Dry,Not Worn,2,57,1,Not Wear
No,Incapacitating Injury,2:57,Sunday,Main/Proper Lane,35,Dry,Not Worn,2,57,1,Not Wear
No,Incapacitating Injury,2:57,Sunday,Main/Proper Lane,35,Dry,Not Worn,2,57,1,Not Wear
No,Possible Injury,17:35,Thursday,Main/Proper Lane,35,Dry,"Worn, Not Damaged",17,35,1,Wear
No,Possible Injury,11:42,Friday,Main/Proper Lane,35,Dry,"Worn, Unk Damage",11,42,1,Wear
No,Killed,2:28,Friday,Main/Proper Lane,30,Dry,Not Worn,2,28,1,Not Wear
No,Non-Incapacitating Injury,16:45,Tuesday,Main/Proper Lane,30,Wet,Not Worn,16,45,1,Not Wear
No,Possible Injury,14:44,Tuesday,Main/Proper Lane,35,Wet,Unknown If Worn,14,44,1,Not Wear
No,Not Injured,9:36,Tuesday,Main/Proper Lane,35,Dry,Not Worn,9,36,0,Not Wear
No,Non-Incapacitating Injury,20:02,Wednesday,Service/Frontage Road,15,Wet,Not Worn,20,2,1,Not Wear
No,Incapacitating Injury,15:18,Wednesday,Service/Frontage Road,15,Dry,Not Worn,15,18,1,Not Wear
No,Incapacitating Injury,14:34,Thursday,Service/Frontage Road,45,Dry,"Worn, Damaged",14,34,1,Wear
No,Non-Incapacitating Injury,22:29,Friday,Main/Proper Lane,15,Dry,Not Worn,22,29,1,Not Wear
